DISTRICT,STATION,TEMP,RH,EHI,Light Work Heat Stress Zone,Unnamed: 6,EHI_350 (in shade),Hard Labor Heat Stress Zone,LOGGED_AT (IST),EHI (in shade),Local Region,EHI_3_shade,Zone_3_shade,EHI_3_sun,Zone_3_sun,EHI_4_shade,Zone_4_shade,EHI_4_sun,Zone_4_sun,EHI_5_shade,Zone_5_shade,EHI_5_sun,Zone_5_sun,EHI_6_shade,Zone_6_shade,EHI_6_sun,Zone_6_sun,EHI_350 (in shade °C)
NORTH_WEST_DELHI,NARELA,29.1,63.0,,Zone 4,,59.1,Zone 5,2025-05-08 09:44:05,31.6,Unknown Station,31.4,Zone 4,33.2,Zone 4,37.2,Zone 4,47.0,Zone 5,44.5,Zone 5,52.0,Zone 5,59.5,Zone 5,55.9,Zone 5,59.5
NORTH_WEST_DELHI,MUNGESHPUR,30.2,58.0,,Zone 4,,59.3,Zone 5,2025-05-08 09:44:05,32.8,Mungeshpur,32.4,Zone 4,34.1,Zone 4,38.1,Zone 4,47.1,Zone 5,45.1,Zone 5,52.2,Zone 5,59.6,Zone 5,56.0,Zone 5,59.6
NORTH_DELHI,DELHI_UNIVERSITY,31.4,60.0,,Zone 4,,61.7,Zone 5,2025-05-08 09:44:05,35.4,North Campus,35.6,Zone 4,43.0,Zone 5,41.8,Zone 4,51.4,Zone 5,58.3,Zone 5,55.8,Zone 5,62.4,Zone 5,59.2,Zone 5,62.4
NEW_DELHI,SPORTS_COMPLEX,31.9,75.0,,Zone 4,,66.9,Zone 5,2025-05-08 09:44:05,41.1,Unknown Station,41.8,Zone 5,54.6,Zone 5,60.9,Zone 5,59.2,Zone 5,64.8,Zone 5,62.5,Zone 5,67.4,Zone 5,64.9,Zone 5,67.4
GURGAON,NORTHCAP_UNIVERSITY,34.0,44.0,,Zone 4,,60.5,Zone 5,2025-05-08 09:44:05,36.8,"Sector 23A, Gurugram",36.8,Zone 4,38.2,Zone 4,42.2,Zone 4,49.2,Zone 5,51.8,Zone 5,53.9,Zone 5,61.0,Zone 5,57.5,Zone 5,61.0
GAZIABAD,KV_KAMALA_NEHRU_NAGAR,29.9,69.0,,Zone 4,,61.9,Zone 5,2025-05-08 09:44:05,34.1,"Kamla Nehru Nagar, Ghaziabad",34.3,Zone 4,43.6,Zone 5,40.8,Zone 4,51.7,Zone 5,59.0,Zone 5,56.1,Zone 5,62.6,Zone 5,59.4,Zone 5,62.6
EAST_DELHI,SALWAN_PUBLIC_SCHOOL,29.9,85.0,,Zone 4,,66.1,Zone 5,2025-05-08 09:44:05,37.9,Mayur Vihar-III,38.2,Zone 4,53.1,Zone 5,59.8,Zone 5,58.1,Zone 5,63.9,Zone 5,61.5,Zone 5,66.7,Zone 5,64.1,Zone 5,66.7
DELHI,KV_NARAYNA,31.0,57.0,,Zone 4,,60.3,Zone 5,2025-05-08 09:44:05,34.0,"Naraina, New Delhi",34.0,Zone 4,36.0,Zone 4,39.9,Zone 4,48.9,Zone 5,50.8,Zone 5,53.7,Zone 5,60.8,Zone 5,57.3,Zone 5,60.8
DELHI,IGNOU,32.6,49.0,,Zone 4,,60.1,Zone 5,2025-05-08 09:44:05,35.4,Maidan Garhi,35.2,Zone 4,36.8,Zone 4,40.7,Zone 4,48.5,Zone 5,49.6,Zone 5,53.4,Zone 5,60.6,Zone 5,57.0,Zone 5,60.6
NEW_DELHI,LODI ROAD,30.5,67.0,,Zone 4,,62.3,Zone 5,2025-05-08 09:44:05,35.0,Lodhi Road,35.0,Zone 4,45.1,Zone 5,41.5,Zone 4,52.1,Zone 5,59.3,Zone 5,56.4,Zone 5,62.8,Zone 5,59.7,Zone 5,62.8
NORTH_DELHI,DELHI_UNIVERSITY,33.7,50.0,,Zone 4,,62.1,Zone 5,2025-05-08 10:40:44,37.7,North Campus,37.3,Zone 4,43.0,Zone 5,43.1,Zone 4,51.2,Zone 5,57.8,Zone 5,55.6,Zone 5,62.3,Zone 5,59.0,Zone 5,62.3
SOUTH_WEST_DELHI,NAJAFGARH,31.7,64.0,,Zone 4,,63.4,Zone 5,2025-05-08 10:40:44,37.0,Najafgarh,36.6,Zone 4,47.3,Zone 5,43.9,Zone 5,53.2,Zone 5,60.2,Zone 5,57.4,Zone 5,63.6,Zone 5,60.5,Zone 5,63.6
NORTH_WEST_DELHI,PITAMPURA,33.1,62.0,,Zone 4,,65.0,Zone 5,2025-05-08 10:40:44,40.0,Pitampura,39.7,Zone 4,50.5,Zone 5,54.3,Zone 5,55.9,Zone 5,62.2,Zone 5,59.6,Zone 5,65.3,Zone 5,62.4,Zone 5,65.3
NORTH_WEST_DELHI,NARELA,31.6,55.0,,Zone 4,,60.6,Zone 5,2025-05-08 10:40:44,34.8,Unknown Station,34.6,Zone 4,36.5,Zone 4,40.4,Zone 4,49.2,Zone 5,51.6,Zone 5,53.9,Zone 5,61.0,Zone 5,57.5,Zone 5,61.0
NORTH_WEST_DELHI,MUNGESHPUR,30.5,61.0,,Zone 4,,60.7,Zone 5,2025-05-08 10:40:44,33.8,Mungeshpur,33.8,Zone 4,36.2,Zone 5,39.8,Zone 4,49.5,Zone 5,52.7,Zone 5,54.3,Zone 5,61.2,Zone 5,57.8,Zone 5,61.2
NEW_DELHI,SPORTS_COMPLEX,33.2,69.0,,Zone 5,,67.3,Zone 5,2025-05-08 10:40:44,43.7,Unknown Station,42.4,Zone 4,54.4,Zone 5,60.8,Zone 5,59.1,Zone 5,64.7,Zone 5,62.4,Zone 5,67.3,Zone 5,64.8,Zone 5,67.3
DELHI,IGNOU,33.5,47.0,,Zone 4,,60.8,Zone 5,2025-05-08 10:40:44,36.6,Maidan Garhi,36.6,Zone 4,38.2,Zone 4,42.1,Zone 4,49.7,Zone 5,53.3,Zone 5,54.4,Zone 5,61.3,Zone 5,57.9,Zone 5,61.3
EAST_DELHI,SALWAN_PUBLIC_SCHOOL,30.9,65.0,,Zone 4,,62.4,Zone 5,2025-05-08 10:40:44,35.4,Mayur Vihar-III,35.7,Zone 4,46.4,Zone 5,42.1,Zone 4,52.4,Zone 5,59.6,Zone 5,56.7,Zone 5,63.1,Zone 5,59.9,Zone 5,63.1
DELHI,PHARMA_SCIENCE_AND_RESEARCH_UN,34.5,46.0,,Zone 4,,61.9,Zone 5,2025-05-08 10:40:44,38.2,Unknown Station,38.2,Zone 4,43.7,Zone 5,43.9,Zone 4,51.3,Zone 5,58.2,Zone 5,55.7,Zone 5,62.4,Zone 5,59.1,Zone 5,62.4
DELHI,KV_NARAYNA,31.5,56.0,,Zone 4,,60.7,Zone 5,2025-05-08 10:40:44,34.8,"Naraina, New Delhi",34.8,Zone 4,36.8,Zone 4,40.6,Zone 4,49.6,Zone 5,53.0,Zone 5,54.3,Zone 5,61.3,Zone 5,57.8,Zone 5,61.3
DELHI,KV_JANAKPURI,31.8,52.0,,Zone 4,,59.9,Zone 5,2025-05-08 10:40:44,34.6,Janakpuri,34.9,Zone 4,36.7,Zone 4,40.6,Zone 4,48.9,Zone 5,50.7,Zone 5,53.7,Zone 5,60.8,Zone 5,57.3,Zone 5,60.8
DELHI,KVK_CRPF_CAMPUS,32.0,46.0,,Zone 4,,56.6,Zone 5,2025-05-08 10:40:44,33.8,Jharoda Kalan,33.8,Zone 4,34.9,Zone 4,39.1,Zone 4,45.8,Zone 5,44.0,Zone 4,51.2,Zone 5,58.8,Zone 5,55.2,Zone 5,58.8
NEW_DELHI,LODI ROAD,32.6,59.0,,Zone 4,,63.3,Zone 5,2025-05-08 10:40:44,37.8,Lodhi Road,37.6,Zone 4,47.4,Zone 5,44.4,Zone 5,53.3,Zone 5,60.2,Zone 5,57.4,Zone 5,63.6,Zone 5,60.5,Zone 5,63.6
NEW_DELHI,SPORTS_COMPLEX,34.5,65.0,,Zone 5,,68.2,Zone 5,2025-05-08 11:44:21,50.6,Unknown Station,50.6,Zone 5,56.8,Zone 5,62.6,Zone 5,61.0,Zone 5,66.1,Zone 5,64.0,Zone 5,68.5,Zone 5,68.0,Zone 6,68.5
SOUTH_WEST_DELHI,NAJAFGARH,33.2,55.0,,Zone 4,,63.0,Zone 5,2025-05-08 11:44:21,38.0,Najafgarh,37.6,Zone 4,46.6,Zone 5,43.7,Zone 4,52.5,Zone 5,59.7,Zone 5,56.8,Zone 5,63.2,Zone 5,60.0,Zone 5,63.2
NORTH_WEST_DELHI,PITAMPURA,34.3,59.0,,Zone 4,,66.0,Zone 5,2025-05-08 11:44:21,42.2,Pitampura,42.8,Zone 4,53.2,Zone 5,59.8,Zone 5,58.0,Zone 5,63.9,Zone 5,61.5,Zone 5,66.7,Zone 5,64.0,Zone 5,66.7
NORTH_WEST_DELHI,NARELA,33.5,53.0,,Zone 4,,62.8,Zone 5,2025-05-08 11:44:21,38.1,Unknown Station,38.1,Zone 4,46.8,Zone 5,44.2,Zone 4,52.7,Zone 5,59.8,Zone 5,56.9,Zone 5,63.3,Zone 5,60.1,Zone 5,63.3
NORTH_WEST_DELHI,MUNGESHPUR,34.0,49.0,,Zone 4,,62.2,Zone 5,2025-05-08 11:44:21,38.1,Mungeshpur,38.1,Zone 4,45.2,Zone 5,43.9,Zone 4,51.8,Zone 5,59.1,Zone 5,56.2,Zone 5,62.7,Zone 5,59.4,Zone 5,62.7
NORTH_DELHI,DELHI_UNIVERSITY,35.1,46.0,,Zone 4,,62.7,Zone 5,2025-05-08 11:44:21,39.5,North Campus,39.3,Zone 4,46.4,Zone 5,45.0,Zone 4,52.4,Zone 5,59.6,Zone 5,56.7,Zone 5,63.1,Zone 5,59.8,Zone 5,63.1
NEW_DELHI,LODI ROAD,33.8,54.0,,Zone 4,,63.5,Zone 5,2025-05-08 11:44:21,39.1,Lodhi Road,39.6,Zone 4,48.7,Zone 5,48.5,Zone 5,54.3,Zone 5,61.1,Zone 5,58.3,Zone 5,64.3,Zone 5,61.3,Zone 5,64.3
DELHI,IGNOU,34.7,42.0,,Zone 4,,60.7,Zone 5,2025-05-08 11:44:21,37.5,Maidan Garhi,37.2,Zone 4,38.5,Zone 4,42.5,Zone 4,49.2,Zone 5,51.8,Zone 5,53.9,Zone 5,61.0,Zone 5,57.5,Zone 5,61.0
GAZIABAD,KV_KAMALA_NEHRU_NAGAR,34.7,41.0,,Zone 4,,60.4,Zone 5,2025-05-08 11:44:21,37.3,"Kamla Nehru Nagar, Ghaziabad",36.9,Zone 4,38.2,Zone 4,42.2,Zone 4,48.7,Zone 5,50.1,Zone 5,53.5,Zone 5,60.7,Zone 5,57.1,Zone 5,60.7
EAST_DELHI,SALWAN_PUBLIC_SCHOOL,32.1,56.0,,Zone 4,,61.6,Zone 5,2025-05-08 11:44:21,36.0,Mayur Vihar-III,35.8,Zone 4,40.8,Zone 5,41.7,Zone 4,50.7,Zone 5,56.4,Zone 5,55.3,Zone 5,62.0,Zone 5,58.7,Zone 5,62.0
DELHI,KV_NARAYNA,33.7,45.0,,Zone 4,,60.4,Zone 5,2025-05-08 11:44:21,36.5,"Naraina, New Delhi",36.1,Zone 4,37.5,Zone 4,41.5,Zone 4,48.7,Zone 5,50.1,Zone 5,53.5,Zone 5,60.7,Zone 5,57.1,Zone 5,60.7
DELHI,KV_JANAKPURI,33.1,50.0,,Zone 4,,61.2,Zone 5,2025-05-08 11:44:21,36.6,Janakpuri,36.4,Zone 4,38.9,Zone 5,42.0,Zone 4,50.1,Zone 5,54.6,Zone 5,54.7,Zone 5,61.6,Zone 5,58.2,Zone 5,61.6
DELHI,KVK_CRPF_CAMPUS,34.0,40.0,,Zone 4,,59.1,Zone 5,2025-05-08 11:44:21,35.9,Jharoda Kalan,35.9,Zone 4,36.9,Zone 4,41.0,Zone 4,47.1,Zone 5,45.8,Zone 4,52.1,Zone 5,59.7,Zone 5,55.9,Zone 5,59.7
GURGAON,NORTHCAP_UNIVERSITY,36.3,36.0,,Zone 4,,60.7,Zone 5,2025-05-08 11:44:21,38.7,"Sector 23A, Gurugram",39.1,Zone 4,40.2,Zone 4,44.2,Zone 4,49.9,Zone 5,54.0,Zone 5,54.5,Zone 5,61.5,Zone 5,57.9,Zone 5,61.5
SOUTH_WEST_DELHI,NAJAFGARH,33.5,52.0,,Zone 4,,62.4,Zone 5,2025-05-08 12:40:27,37.9,Najafgarh,37.9,Zone 4,46.2,Zone 5,43.8,Zone 4,52.2,Zone 5,59.4,Zone 5,56.5,Zone 5,62.9,Zone 5,59.7,Zone 5,62.9
NORTH_WEST_DELHI,PITAMPURA,34.8,54.0,,Zone 4,,65.1,Zone 5,2025-05-08 12:40:27,41.6,Pitampura,42.1,Zone 4,51.5,Zone 5,57.2,Zone 5,56.6,Zone 5,62.8,Zone 5,60.3,Zone 5,65.8,Zone 5,63.0,Zone 5,65.8
NORTH_WEST_DELHI,NARELA,34.4,47.0,,Zone 4,,62.1,Zone 5,2025-05-08 12:40:27,38.3,Unknown Station,38.5,Zone 4,45.6,Zone 5,44.2,Zone 4,51.8,Zone 5,59.2,Zone 5,56.2,Zone 5,62.7,Zone 5,59.4,Zone 5,62.7
NORTH_WEST_DELHI,MUNGESHPUR,35.2,46.0,,Zone 4,,62.9,Zone 5,2025-05-08 12:40:27,39.7,Mungeshpur,39.3,Zone 4,46.4,Zone 5,45.0,Zone 4,52.4,Zone 5,59.6,Zone 5,56.7,Zone 5,63.1,Zone 5,59.8,Zone 5,63.1
NORTH_DELHI,DELHI_UNIVERSITY,35.8,44.0,,Zone 4,,63.0,Zone 5,2025-05-08 12:40:27,40.3,North Campus,40.7,Zone 4,47.7,Zone 5,46.4,Zone 4,53.5,Zone 5,60.4,Zone 5,57.6,Zone 5,63.8,Zone 5,60.6,Zone 5,63.8
NEW_DELHI,SPORTS_COMPLEX,35.2,59.0,,Zone 4,,67.4,Zone 5,2025-05-08 12:40:27,45.1,Unknown Station,44.4,Zone 4,54.6,Zone 5,60.9,Zone 5,59.2,Zone 5,64.8,Zone 5,62.5,Zone 5,67.4,Zone 5,64.9,Zone 5,67.4
NEW_DELHI,LODI ROAD,34.5,47.0,,Zone 4,,62.2,Zone 5,2025-05-08 12:40:27,38.5,Lodhi Road,38.5,Zone 4,45.6,Zone 5,44.2,Zone 4,51.8,Zone 5,59.2,Zone 5,56.2,Zone 5,62.7,Zone 5,59.4,Zone 5,62.7
GAZIABAD,KV2_AIRFORCE_HINDON,35.2,39.0,,Zone 4,,60.3,Zone 5,2025-05-08 12:40:27,37.6,"Air Force Station, Ghaziabad",37.3,Zone 4,38.4,Zone 4,42.4,Zone 4,48.6,Zone 5,49.9,Zone 5,53.4,Zone 5,60.6,Zone 5,57.0,Zone 5,60.6
EAST_DELHI,SALWAN_PUBLIC_SCHOOL,32.7,50.0,,Zone 4,,60.6,Zone 5,2025-05-08 12:40:27,35.8,Mayur Vihar-III,35.4,Zone 4,37.1,Zone 4,41.0,Zone 4,49.0,Zone 5,51.2,Zone 5,53.8,Zone 5,60.9,Zone 5,57.4,Zone 5,60.9
DELHI,KV_NARAYNA,34.5,40.0,,Zone 4,,59.7,Zone 5,2025-05-08 12:40:27,36.7,"Naraina, New Delhi",36.7,Zone 4,37.8,Zone 4,41.9,Zone 4,48.1,Zone 5,48.4,Zone 5,53.0,Zone 5,60.3,Zone 5,56.7,Zone 5,60.3
DELHI,KV_JANAKPURI,33.4,44.0,,Zone 4,,59.6,Zone 5,2025-05-08 12:40:27,35.7,Janakpuri,35.9,Zone 4,37.2,Zone 4,41.2,Zone 4,48.2,Zone 5,48.5,Zone 5,53.0,Zone 5,60.3,Zone 5,56.7,Zone 5,60.3
DELHI,IGNOU,35.7,40.0,,Zone 4,,61.4,Zone 5,2025-05-08 12:40:27,38.8,Maidan Garhi,38.4,Zone 4,39.9,Zone 5,43.7,Zone 4,50.2,Zone 5,54.8,Zone 5,54.7,Zone 5,61.6,Zone 5,58.2,Zone 5,61.6
GURGAON,NORTHCAP_UNIVERSITY,35.7,37.0,,Zone 4,,60.2,Zone 5,2025-05-08 12:40:27,38.0,"Sector 23A, Gurugram",37.6,Zone 4,38.6,Zone 4,42.7,Zone 4,48.5,Zone 5,49.5,Zone 5,53.3,Zone 5,60.5,Zone 5,56.9,Zone 5,60.5
NEW_DELHI,LODI ROAD,34.6,50.0,,Zone 4,,63.4,Zone 5,2025-05-08 13:43:25,39.7,Lodhi Road,39.4,Zone 4,47.6,Zone 5,45.4,Zone 4,53.4,Zone 5,60.4,Zone 5,57.5,Zone 5,63.7,Zone 5,60.6,Zone 5,63.7
SOUTH_WEST_DELHI,NAJAFGARH,34.5,48.0,,Zone 4,,62.6,Zone 5,2025-05-08 13:43:25,38.8,Najafgarh,38.8,Zone 4,46.4,Zone 5,44.6,Zone 4,52.4,Zone 5,59.6,Zone 5,56.6,Zone 5,63.1,Zone 5,59.8,Zone 5,63.1
NORTH_WEST_DELHI,PITAMPURA,35.5,56.0,,Zone 4,,66.8,Zone 5,2025-05-08 13:43:25,44.5,Pitampura,44.5,Zone 4,54.2,Zone 5,60.6,Zone 5,58.9,Zone 5,64.5,Zone 5,62.2,Zone 5,67.2,Zone 5,64.6,Zone 5,67.2
NORTH_WEST_DELHI,NARELA,34.6,47.0,,Zone 4,,62.4,Zone 5,2025-05-08 13:43:25,38.7,Unknown Station,38.5,Zone 4,45.6,Zone 5,44.2,Zone 4,51.8,Zone 5,59.2,Zone 5,56.2,Zone 5,62.7,Zone 5,59.4,Zone 5,62.7
NORTH_DELHI,DELHI_UNIVERSITY,35.4,45.0,,Zone 4,,62.8,Zone 5,2025-05-08 13:43:25,39.8,North Campus,40.0,Zone 4,47.1,Zone 5,45.7,Zone 4,52.9,Zone 5,60.0,Zone 5,57.1,Zone 5,63.4,Zone 5,60.2,Zone 5,63.4
GAZIABAD,KV_KAMALA_NEHRU_NAGAR,34.1,42.0,,Zone 4,,59.9,Zone 5,2025-05-08 13:43:25,36.5,"Kamla Nehru Nagar, Ghaziabad",36.3,Zone 4,37.5,Zone 4,41.6,Zone 4,48.2,Zone 5,48.5,Zone 5,53.0,Zone 5,60.3,Zone 5,56.7,Zone 5,60.3
NEW_DELHI,SPORTS_COMPLEX,35.1,61.0,,Zone 5,,67.9,Zone 5,2025-05-08 13:43:25,48.1,Unknown Station,46.9,Zone 5,55.9,Zone 5,61.9,Zone 5,60.3,Zone 5,65.6,Zone 5,63.4,Zone 5,68.1,Zone 5,65.7,Zone 5,68.1
EAST_DELHI,SALWAN_PUBLIC_SCHOOL,33.1,50.0,,Zone 4,,61.2,Zone 5,2025-05-08 13:43:25,36.6,Mayur Vihar-III,36.4,Zone 4,38.9,Zone 5,42.0,Zone 4,50.1,Zone 5,54.6,Zone 5,54.7,Zone 5,61.6,Zone 5,58.2,Zone 5,61.6
GAZIABAD,KV2_AIRFORCE_HINDON,34.3,44.0,,Zone 4,,60.9,Zone 5,2025-05-08 13:43:25,37.3,"Air Force Station, Ghaziabad",37.7,Zone 4,40.0,Zone 5,43.2,Zone 4,50.3,Zone 5,55.1,Zone 5,54.8,Zone 5,61.7,Zone 5,58.3,Zone 5,61.7
DELHI,PHARMA_SCIENCE_AND_RESEARCH_UN,37.1,34.0,,Zone 4,,60.9,Zone 5,2025-05-08 13:43:25,39.5,Unknown Station,39.3,Zone 4,40.3,Zone 4,44.3,Zone 4,49.6,Zone 5,53.3,Zone 5,54.3,Zone 5,61.3,Zone 5,57.8,Zone 5,61.3
DELHI,KV_NARAYNA,35.2,43.0,,Zone 4,,61.8,Zone 5,2025-05-08 13:43:25,38.7,"Naraina, New Delhi",38.4,Zone 4,41.9,Zone 5,43.8,Zone 4,50.8,Zone 5,56.7,Zone 5,55.3,Zone 5,62.0,Zone 5,58.6,Zone 5,62.0
DELHI,KV_JANAKPURI,33.6,46.0,,Zone 4,,60.6,Zone 5,2025-05-08 13:43:25,36.5,Janakpuri,36.4,Zone 4,37.9,Zone 4,41.8,Zone 4,49.2,Zone 5,51.7,Zone 5,53.9,Zone 5,61.0,Zone 5,57.5,Zone 5,61.0
DELHI,IGNOU,35.7,36.0,,Zone 4,,59.9,Zone 5,2025-05-08 13:43:25,37.7,Maidan Garhi,37.4,Zone 4,38.3,Zone 4,42.4,Zone 4,47.9,Zone 5,47.7,Zone 5,52.8,Zone 5,60.2,Zone 5,56.5,Zone 5,60.2
SOUTH_WEST_DELHI,NAJAFGARH,34.4,49.0,,Zone 4,,62.8,Zone 5,2025-05-08 14:40:48,38.9,Najafgarh,39.1,Zone 4,47.0,Zone 5,45.0,Zone 4,52.9,Zone 5,60.0,Zone 5,57.1,Zone 5,63.4,Zone 5,60.2,Zone 5,63.4
NORTH_WEST_DELHI,PITAMPURA,33.2,64.0,,Zone 4,,65.8,Zone 5,2025-05-08 14:40:48,41.0,Pitampura,40.4,Zone 4,51.7,Zone 5,57.6,Zone 5,56.8,Zone 5,62.9,Zone 5,60.4,Zone 5,65.9,Zone 5,63.1,Zone 5,65.9
NORTH_WEST_DELHI,MUNGESHPUR,34.5,42.0,,Zone 4,,60.5,Zone 5,2025-05-08 14:40:48,37.2,Mungeshpur,37.2,Zone 4,38.5,Zone 4,42.5,Zone 4,49.2,Zone 5,51.8,Zone 5,53.9,Zone 5,61.0,Zone 5,57.5,Zone 5,61.0
NORTH_DELHI,DELHI_UNIVERSITY,34.8,44.0,,Zone 4,,61.6,Zone 5,2025-05-08 14:40:48,38.3,North Campus,38.7,Zone 4,43.9,Zone 5,44.2,Zone 4,51.3,Zone 5,58.2,Zone 5,55.7,Zone 5,62.4,Zone 5,59.0,Zone 5,62.4
NEW_DELHI,SPORTS_COMPLEX,35.7,52.0,,Zone 4,,65.8,Zone 5,2025-05-08 14:40:48,43.2,Unknown Station,42.6,Zone 4,51.6,Zone 5,57.6,Zone 5,56.8,Zone 5,62.9,Zone 5,60.4,Zone 5,65.9,Zone 5,63.1,Zone 5,65.9
NEW_DELHI,LODI ROAD,36.0,43.0,,Zone 4,,62.9,Zone 5,2025-05-08 14:40:48,40.3,Lodhi Road,40.3,Zone 4,47.1,Zone 5,46.0,Zone 4,52.9,Zone 5,60.0,Zone 5,57.1,Zone 5,63.4,Zone 5,60.2,Zone 5,63.4
GURGAON,NORTHCAP_UNIVERSITY,37.3,31.0,,Zone 4,,59.9,Zone 5,2025-05-08 14:40:48,38.9,"Sector 23A, Gurugram",39.2,Zone 4,39.9,Zone 4,44.0,Zone 4,48.7,Zone 5,50.4,Zone 5,53.5,Zone 5,60.7,Zone 5,57.1,Zone 5,60.7
GAZIABAD,KV2_AIRFORCE_HINDON,32.1,45.0,,Zone 4,,55.9,Zone 5,2025-05-08 14:40:48,33.8,"Air Force Station, Ghaziabad",33.7,Zone 4,34.7,Zone 4,38.8,Zone 4,44.4,Zone 5,43.7,Zone 4,50.8,Zone 5,57.7,Zone 5,54.8,Zone 5,57.7
EAST_DELHI,SALWAN_PUBLIC_SCHOOL,33.5,40.0,,Zone 4,,56.8,Zone 5,2025-05-08 14:40:48,35.1,Mayur Vihar-III,35.1,Zone 4,35.9,Zone 4,40.1,Zone 4,46.1,Zone 5,44.9,Zone 4,51.3,Zone 5,59.0,Zone 5,55.2,Zone 5,59.0
DELHI,KV_NARAYNA,35.7,32.0,,Zone 4,,56.4,Zone 5,2025-05-08 14:40:48,36.7,"Naraina, New Delhi",36.4,Zone 4,36.9,Zone 4,41.2,Zone 4,45.3,Zone 5,45.6,Zone 4,50.8,Zone 5,57.8,Zone 5,54.7,Zone 5,57.8
DELHI,KV_JANAKPURI,34.6,36.0,,Zone 4,,56.9,Zone 5,2025-05-08 14:40:48,36.0,Janakpuri,35.8,Zone 4,36.5,Zone 4,40.7,Zone 4,46.0,Zone 5,45.3,Zone 4,51.1,Zone 5,58.6,Zone 5,55.0,Zone 5,58.6
DELHI,IGNOU,36.3,31.0,,Zone 4,,57.7,Zone 5,2025-05-08 14:40:48,37.4,Maidan Garhi,37.7,Zone 4,38.2,Zone 4,42.4,Zone 4,46.9,Zone 5,46.9,Zone 4,51.9,Zone 5,59.5,Zone 5,55.7,Zone 5,59.5
SOUTH_WEST_DELHI,NAJAFGARH,35.0,41.0,,Zone 4,,60.8,Zone 5,2025-05-08 15:41:03,37.8,Najafgarh,37.8,Zone 4,39.2,Zone 4,43.1,Zone 4,49.7,Zone 5,53.4,Zone 5,54.3,Zone 5,61.3,Zone 5,57.8,Zone 5,61.3
NORTH_WEST_DELHI,PITAMPURA,35.1,52.0,,Zone 4,,64.8,Zone 5,2025-05-08 15:41:03,41.6,Pitampura,41.3,Zone 4,50.3,Zone 5,53.4,Zone 5,55.6,Zone 5,62.0,Zone 5,59.4,Zone 5,65.1,Zone 5,62.2,Zone 5,65.1
NORTH_WEST_DELHI,NARELA,33.2,48.0,,Zone 4,,60.7,Zone 5,2025-05-08 15:41:03,36.3,Unknown Station,35.9,Zone 4,37.5,Zone 4,41.4,Zone 4,49.1,Zone 5,51.5,Zone 5,53.9,Zone 5,61.0,Zone 5,57.4,Zone 5,61.0
NORTH_WEST_DELHI,MUNGESHPUR,34.6,43.0,,Zone 4,,61.0,Zone 5,2025-05-08 15:41:03,37.6,Mungeshpur,37.4,Zone 4,38.9,Zone 4,42.8,Zone 4,49.7,Zone 5,53.5,Zone 5,54.4,Zone 5,61.4,Zone 5,57.9,Zone 5,61.4
NEW_DELHI,SPORTS_COMPLEX,35.8,52.0,,Zone 4,,65.9,Zone 5,2025-05-08 15:41:03,43.4,Unknown Station,44.0,Zone 4,53.1,Zone 5,59.7,Zone 5,57.9,Zone 5,63.8,Zone 5,61.4,Zone 5,66.6,Zone 5,63.9,Zone 5,66.6
NEW_DELHI,LODI ROAD,34.8,39.0,,Zone 4,,59.8,Zone 5,2025-05-08 15:41:03,37.0,Lodhi Road,37.3,Zone 4,38.4,Zone 4,42.4,Zone 4,48.6,Zone 5,49.9,Zone 5,53.4,Zone 5,60.6,Zone 5,57.0,Zone 5,60.6
DELHI,IGNOU,36.0,33.0,,Zone 4,,59.1,Zone 5,2025-05-08 15:41:03,37.4,Maidan Garhi,37.4,Zone 4,38.1,Zone 4,42.2,Zone 4,47.1,Zone 5,46.8,Zone 4,52.1,Zone 5,59.7,Zone 5,55.9,Zone 5,59.7
GAZIABAD,KV_KAMALA_NEHRU_NAGAR,35.1,31.0,,Zone 4,,51.9,Zone 5,2025-05-08 15:41:03,35.6,"Kamla Nehru Nagar, Ghaziabad",35.5,Zone 4,35.8,Zone 4,40.1,Zone 4,40.7,Zone 5,44.5,Zone 4,49.5,Zone 5,54.0,Zone 5,53.6,Zone 5,54.0
GAZIABAD,KV2_AIRFORCE_HINDON,34.9,34.0,,Zone 4,,55.5,Zone 5,2025-05-08 15:41:03,36.0,"Air Force Station, Ghaziabad",36.1,Zone 4,36.7,Zone 4,40.9,Zone 4,45.8,Zone 5,45.5,Zone 4,51.0,Zone 5,58.3,Zone 5,54.9,Zone 5,58.3
EAST_DELHI,SALWAN_PUBLIC_SCHOOL,33.4,32.0,,Zone 4,,45.9,Zone 5,2025-05-08 15:41:03,33.5,Mayur Vihar-III,33.7,Zone 4,33.8,Zone 4,38.3,Zone 4,38.2,Zone 4,42.6,Zone 4,47.7,Zone 5,48.1,Zone 5,52.0,Zone 5,48.1
DELHI,KV_JANAKPURI,34.5,31.0,,Zone 4,,48.8,Zone 5,2025-05-08 15:41:03,34.8,Janakpuri,34.8,Zone 4,35.0,Zone 4,39.4,Zone 4,39.4,Zone 4,43.8,Zone 4,48.7,Zone 5,51.6,Zone 5,52.9,Zone 5,51.6
GURGAON,NORTHCAP_UNIVERSITY,36.4,33.0,,Zone 4,,59.6,Zone 5,2025-05-08 15:41:03,38.0,"Sector 23A, Gurugram",38.2,Zone 4,38.9,Zone 4,43.1,Zone 4,48.1,Zone 5,48.3,Zone 5,52.9,Zone 5,60.3,Zone 5,56.6,Zone 5,60.3
