LOGGED_AT (IST),DISTRICT,STATION,Local Region,TEMP,RH,EHI (in shade),Light Work Heat Stress Zone,EHI_350 (in shade),Hard Labor Heat Stress Zone,STATE,EHI (in shade °C),EHI_350 (in shade °C),EHI_3_shade,Zone_3_shade,EHI_3_sun,Zone_3_sun,EHI_4_shade,Zone_4_shade,EHI_4_sun,Zone_4_sun,EHI_5_shade,Zone_5_shade,EHI_5_sun,Zone_5_sun,EHI_6_shade,Zone_6_shade,EHI_6_sun,Zone_6_sun
2025-05-24 07:56:14,GAYA,BODHGAYA,,27.8,95.0,,Zone 4,,Zone 5,BIHAR,33.7,65.1,33.7,Zone 4,64.1,Zone 5,53.5,Zone 5,66.7,Zone 5,62.0,Zone 5,68.5,Zone 5,65.1,Zone 5,70.7,Zone 6
2025-05-24 07:56:14,GAYA,GAYA_CUSB,,27.5,87.0,,Zone 4,,Zone 5,BIHAR,31.0,62.4,31.0,Zone 4,61.3,Zone 5,38.2,Zone 4,64.3,Zone 5,58.3,Zone 5,66.4,Zone 5,62.4,Zone 5,68.1,Zone 5
2025-05-24 07:56:14,GAYA,KHINJARSARAI,,29.4,85.0,,Zone 4,,Zone 5,BIHAR,35.8,65.4,35.8,Zone 4,64.4,Zone 5,54.9,Zone 5,66.9,Zone 5,62.3,Zone 5,68.7,Zone 5,65.4,Zone 5,71.2,Zone 6
2025-05-24 07:56:14,GOPALGANJ,SIPAYA,,30.2,87.0,,Zone 4,,Zone 5,BIHAR,38.0,66.7,38.0,Zone 4,65.8,Zone 5,59.9,Zone 5,68.1,Zone 5,64.0,Zone 5,70.2,Zone 6,66.7,Zone 5,73.6,Zone 6
2025-05-24 07:56:14,KRISHNAGANJ,ARRABARI,,26.4,95.0,,Zone 4,,Zone 5,BIHAR,29.8,62.5,29.8,Zone 4,61.4,Zone 5,38.4,Zone 5,64.3,Zone 5,58.6,Zone 5,66.5,Zone 5,62.5,Zone 5,68.1,Zone 5
2025-05-24 07:56:14,MADHEPURA,MADHEPURA,,25.6,94.0,,Zone 4,,Zone 5,BIHAR,27.7,60.5,27.7,Zone 4,59.4,Zone 5,34.6,Zone 4,62.6,Zone 5,49.5,Zone 5,65.0,Zone 5,60.5,Zone 5,66.8,Zone 5
2025-05-24 07:56:14,MADHUBANI,CHANPUR_BASAITHA,,28.1,91.0,,Zone 4,,Zone 5,BIHAR,32.9,64.2,32.9,Zone 4,63.2,Zone 5,47.9,Zone 5,65.8,Zone 5,60.9,Zone 5,67.8,Zone 5,64.2,Zone 5,69.3,Zone 5
2025-05-24 07:56:14,MADHUBANI,SUKHET,,26.8,86.0,,Zone 4,,Zone 5,BIHAR,29.8,61.3,29.8,Zone 4,60.2,Zone 5,36.7,Zone 4,63.3,Zone 5,53.3,Zone 5,65.6,Zone 5,61.3,Zone 5,67.3,Zone 5
2025-05-24 07:56:14,MUNGER,KVK_MUNGER,,26.3,98.0,,Zone 4,,Zone 5,BIHAR,30.2,63.1,30.2,Zone 4,62.1,Zone 5,41.8,Zone 5,64.9,Zone 5,59.7,Zone 5,67.0,Zone 5,63.1,Zone 5,68.5,Zone 5
2025-05-24 07:56:14,SONITPUR,NERIWALAM,,28.3,98.0,,Zone 5,,Zone 5,ASSAM,37.1,66.7,37.1,Zone 5,65.8,Zone 5,59.9,Zone 5,68.0,Zone 5,64.0,Zone 5,70.1,Zone 6,66.7,Zone 5,73.6,Zone 6
2025-05-24 07:56:14,SONITPUR,GHORAMARA_AEGCL,,28.1,77.0,,Zone 4,,Zone 5,ASSAM,30.7,60.9,30.7,Zone 4,59.8,Zone 5,37.2,Zone 4,62.9,Zone 5,51.1,Zone 5,65.2,Zone 5,60.9,Zone 5,67.0,Zone 5
2025-05-24 07:56:14,SONITPUR,DHEKIAJULI_AEGCL,,29.4,81.0,,Zone 4,,Zone 5,ASSAM,34.8,64.3,34.8,Zone 4,63.4,Zone 5,48.9,Zone 5,66.0,Zone 5,61.1,Zone 5,67.9,Zone 5,64.3,Zone 5,69.4,Zone 6
2025-05-24 07:56:14,SIVASAGAR,SIVSAGAR_AEGCL,,25.3,93.0,,Zone 4,,Zone 5,ASSAM,27.6,60.3,27.6,Zone 4,59.2,Zone 5,34.5,Zone 4,62.4,Zone 5,48.4,Zone 5,64.8,Zone 5,60.3,Zone 5,66.7,Zone 5
2025-05-24 07:56:14,KAMRUP,AMINGAON,,28.4,95.0,,Zone 4,,Zone 5,ASSAM,35.2,66.0,35.2,Zone 4,65.1,Zone 5,58.5,Zone 5,67.4,Zone 5,63.1,Zone 5,69.2,Zone 5,66.0,Zone 5,72.3,Zone 6
2025-05-24 07:56:14,KAMRUP,BOKO_AEGCL,,28.4,95.0,,Zone 4,,Zone 5,ASSAM,35.2,66.0,35.2,Zone 4,65.1,Zone 5,58.5,Zone 5,67.4,Zone 5,63.1,Zone 5,69.2,Zone 5,66.0,Zone 5,72.3,Zone 6
2025-05-24 07:56:14,KAMRUP,KUKURMARA_MIRZA_AEGCL,,29.3,88.0,,Zone 4,,Zone 5,ASSAM,36.6,66.1,36.6,Zone 4,65.2,Zone 5,59.0,Zone 5,67.5,Zone 5,63.2,Zone 5,69.2,Zone 5,66.1,Zone 5,72.5,Zone 6
2025-05-24 07:56:14,KAMRUP_METROPOLITAN,AAU_HRS,,29.4,81.0,,Zone 4,,Zone 5,ASSAM,34.8,64.3,34.8,Zone 4,63.4,Zone 5,48.9,Zone 5,66.0,Zone 5,61.1,Zone 5,67.9,Zone 5,64.3,Zone 5,69.4,Zone 6
2025-05-24 07:56:14,KAMRUP_METROPOLITAN,DOWN_TOWN_UNIVERSITY,,28.1,100.0,,Zone 4,,Zone 5,ASSAM,34.8,66.3,34.8,Zone 4,65.3,Zone 5,59.2,Zone 5,67.7,Zone 5,63.4,Zone 5,69.3,Zone 5,66.3,Zone 5,72.8,Zone 6
2025-05-24 07:56:14,KAMRUP_METROPOLITAN,GAUHATI_UNIVERSITY,,29.4,88.0,,Zone 4,,Zone 5,ASSAM,36.6,66.1,36.6,Zone 4,65.2,Zone 5,59.0,Zone 5,67.5,Zone 5,63.2,Zone 5,69.2,Zone 5,66.1,Zone 5,72.5,Zone 6
2025-05-24 07:56:14,KAMRUP_METROPOLITAN,GUWAHATI,,29.1,76.0,,Zone 4,,Zone 5,ASSAM,32.7,62.2,32.7,Zone 4,61.2,Zone 5,39.4,Zone 4,64.1,Zone 5,57.6,Zone 5,66.3,Zone 5,62.2,Zone 5,68.0,Zone 5
2025-05-24 07:56:14,KAMRUP_METROPOLITAN,KALAKSHETRA,,29.4,35.0,,Zone 4,,Zone 4,ASSAM,28.7,41.2,28.7,Zone 4,40.3,Zone 4,33.2,Zone 4,44.1,Zone 4,37.3,Zone 4,56.1,Zone 5,41.2,Zone 4,60.8,Zone 5
2025-05-24 07:56:14,KARBI_ANGLONG(EAST),DIPHU,,29.1,82.0,,Zone 4,,Zone 5,ASSAM,33.8,63.8,33.8,Zone 4,62.7,Zone 5,45.3,Zone 5,65.5,Zone 5,60.4,Zone 5,67.4,Zone 5,63.8,Zone 5,69.0,Zone 5
2025-05-24 07:56:14,KARBI_ANGLONG(WEST),BAITHALANGSO,,29.6,87.0,,Zone 4,,Zone 5,ASSAM,36.3,65.9,36.3,Zone 4,64.9,Zone 5,57.7,Zone 5,67.3,Zone 5,62.9,Zone 5,69.0,Zone 5,65.9,Zone 5,72.0,Zone 6
2025-05-24 07:56:14,MUZAFFARPUR,SARAIYA_KVK,,27.0,85.0,,Zone 4,,Zone 5,BIHAR,29.7,61.1,29.7,Zone 4,60.0,Zone 5,36.5,Zone 4,63.1,Zone 5,52.2,Zone 5,65.4,Zone 5,61.1,Zone 5,67.2,Zone 5
2025-05-24 07:56:14,KARBI_ANGLONG(WEST),HABANG_CIRCLE,,22.5,100.0,,Zone 3,,Zone 5,ASSAM,23.7,49.5,23.7,Zone 3,44.7,Zone 5,29.4,Zone 4,59.2,Zone 5,35.1,Zone 4,62.0,Zone 5,49.5,Zone 5,64.2,Zone 5
2025-05-24 07:56:14,KARIMGANJ,DULLAVCHERRA_AEGCL,,27.3,96.0,,Zone 4,,Zone 5,ASSAM,32.5,64.5,32.5,Zone 4,63.5,Zone 5,49.5,Zone 5,66.1,Zone 5,61.3,Zone 5,68.0,Zone 5,64.5,Zone 5,69.5,Zone 6
2025-05-24 07:56:14,KOKRAJHAR,GOSSAIGAON_AMFU,,28.4,90.0,,Zone 4,,Zone 5,ASSAM,34.1,64.8,34.1,Zone 4,63.9,Zone 5,51.8,Zone 5,66.4,Zone 5,61.7,Zone 5,68.3,Zone 5,64.8,Zone 5,70.2,Zone 6
2025-05-24 07:56:14,KOKRAJHAR,KOKRAGHAR,,28.5,83.0,,Zone 4,,Zone 5,ASSAM,32.7,63.1,32.7,Zone 4,62.1,Zone 5,41.9,Zone 5,64.9,Zone 5,59.7,Zone 5,67.0,Zone 5,63.1,Zone 5,68.6,Zone 5
2025-05-24 07:56:14,LAKHIMPUR,LAKHIMPUR,,28.8,72.0,,Zone 4,,Zone 5,ASSAM,32.0,61.2,32.0,Zone 4,60.1,Zone 5,38.4,Zone 4,63.2,Zone 5,52.9,Zone 5,65.5,Zone 5,61.2,Zone 5,67.3,Zone 5
2025-05-24 07:56:14,MAJULI,MAJULI,,28.2,100.0,,Zone 4,,Zone 5,ASSAM,34.8,66.3,34.8,Zone 4,65.3,Zone 5,59.2,Zone 5,67.7,Zone 5,63.4,Zone 5,69.3,Zone 5,66.3,Zone 5,72.8,Zone 6
